timestep,time,request_rate,replicas,latency_p95,cpu_usage,slo_violated,scaling_action
311,2026-02-27 19:12:26.387487,550.4589685588487,2,42.75229484279424,95.0,False,0
312,2026-02-27 19:12:36.387490,515.9665537011607,2,42.5798327685058,95.0,False,0
313,2026-02-27 19:12:46.387493,507.70934556476317,2,42.538546727823814,95.0,False,0
314,2026-02-27 19:12:56.387496,549.9306739275917,2,42.74965336963796,95.0,False,0
315,2026-02-27 19:13:06.387499,414.5996426536404,4,41.0364991066341,81.82495533170504,False,1
316,2026-02-27 19:13:16.387502,473.90416627972223,4,41.18476041569931,89.23802078496527,False,0
317,2026-02-27 19:13:26.387505,367.9860261155615,4,40.919965065288906,75.9982532644452,False,0
318,2026-02-27 19:13:36.387507,424.8284532579806,4,41.062071133144954,83.10355665724757,False,0
319,2026-02-27 19:13:46.387510,372.8929589541239,4,40.93223239738531,76.6116198692655,False,0
320,2026-02-27 19:13:56.387513,389.19966868474705,4,40.97299917171187,78.64995858559338,False,0
321,2026-02-27 19:14:06.387516,432.7069597657008,4,41.081767399414254,84.08836997071259,False,0
322,2026-02-27 19:14:16.387519,300.0,4,40.75,67.5,False,0
323,2026-02-27 19:14:26.387522,570.1114717612246,4,41.425278679403064,95.0,False,0
324,2026-02-27 19:14:36.387525,300.0,4,40.75,67.5,False,0
325,2026-02-27 19:14:46.387528,300.0,4,40.75,67.5,False,0
326,2026-02-27 19:14:56.387531,458.96838178654286,4,41.147420954466355,87.37104772331786,False,0
327,2026-02-27 19:15:06.387533,416.6254603274798,4,41.0415636508187,82.07818254093498,False,0
328,2026-02-27 19:15:16.387536,394.2781117500022,4,40.98569527937501,79.28476396875027,False,0
329,2026-02-27 19:15:26.387539,389.2135494563328,4,40.97303387364083,78.65169368204161,False,0
330,2026-02-27 19:15:36.387542,319.77398905983114,4,40.79943497264958,69.97174863247889,False,0
331,2026-02-27 19:15:46.387545,300.0,4,40.75,67.5,False,0
332,2026-02-27 19:15:56.387548,318.1422508157419,4,40.795355627039356,69.76778135196773,False,0
333,2026-02-27 19:16:06.387551,300.0,4,40.75,67.5,False,0
334,2026-02-27 19:16:16.387554,398.0741079402688,4,40.99518526985067,79.75926349253359,False,0
335,2026-02-27 19:16:26.387556,300.0,4,40.75,67.5,False,0
336,2026-02-27 19:16:36.387559,300.0,4,40.75,67.5,False,0
337,2026-02-27 19:16:46.387562,300.0,4,40.75,67.5,False,0
338,2026-02-27 19:16:56.387565,323.1926761540226,4,40.807981690385056,70.39908451925282,False,0
339,2026-02-27 19:17:06.387568,300.0,4,40.75,67.5,False,0
340,2026-02-27 19:17:16.387570,300.0,4,40.75,67.5,False,0
341,2026-02-27 19:17:26.387573,300.0,4,40.75,67.5,False,0
342,2026-02-27 19:17:36.387576,300.0,4,40.75,67.5,False,0
343,2026-02-27 19:17:46.387579,300.0,4,40.75,67.5,False,0
344,2026-02-27 19:17:56.387582,300.0,4,40.75,67.5,False,0
345,2026-02-27 19:18:06.387585,300.0,4,40.75,67.5,False,0
346,2026-02-27 19:18:16.387587,300.0,4,40.75,67.5,False,0
347,2026-02-27 19:18:26.387590,300.0,4,40.75,67.5,False,0
348,2026-02-27 19:18:36.387593,300.0,4,40.75,67.5,False,0
349,2026-02-27 19:18:46.387596,300.0,4,40.75,67.5,False,0
350,2026-02-27 19:18:56.387599,1768.0961635823733,4,44.420240408955934,95.0,False,0
351,2026-02-27 19:19:06.387601,1881.5733507548346,4,44.703933376887086,95.0,False,0
352,2026-02-27 19:19:16.387604,1816.9574530054942,4,44.542393632513736,95.0,False,0
353,2026-02-27 19:19:26.387609,1712.4732901597029,4,44.28118322539926,95.0,False,0
354,2026-02-27 19:19:36.387612,1723.9634976139034,4,44.30990874403476,95.0,False,0
355,2026-02-27 19:19:46.387615,1623.1328925042462,4,44.05783223126062,95.0,False,0
356,2026-02-27 19:19:56.387618,1719.1783543276379,4,44.2979458858191,95.0,False,0
357,2026-02-27 19:20:06.387620,1689.9311449465667,4,44.22482786236642,95.0,False,0
358,2026-02-27 19:20:16.387623,1748.9600617141732,4,44.37240015428543,95.0,False,0
359,2026-02-27 19:20:26.387626,1631.980498437468,4,44.07995124609367,95.0,False,0
360,2026-02-27 19:20:36.387629,1764.7781362504145,4,44.41194534062603,95.0,False,0
361,2026-02-27 19:20:46.387632,1864.382067992473,4,44.66095516998118,95.0,False,0
362,2026-02-27 19:20:56.387635,1698.6219286694227,4,44.246554821673556,95.0,False,0
363,2026-02-27 19:21:06.387637,1748.1842127995005,4,44.37046053199875,95.0,False,0
364,2026-02-27 19:21:16.387640,1775.6681025109478,4,44.43917025627737,95.0,False,0
365,2026-02-27 19:21:26.387643,1665.298100093517,4,44.16324525023379,95.0,False,0
366,2026-02-27 19:21:36.387646,1726.7218161717458,4,44.31680454042937,95.0,False,0
367,2026-02-27 19:21:46.387649,1704.5903811451303,4,44.261475952862824,95.0,False,0
368,2026-02-27 19:21:56.387652,1712.243631966183,4,44.28060907991546,95.0,False,0
369,2026-02-27 19:22:06.387655,1624.4463683131512,4,44.06111592078288,95.0,False,0
370,2026-02-27 19:22:16.387658,300.0,4,40.75,67.5,False,0
371,2026-02-27 19:22:26.387660,300.0,4,40.75,67.5,False,0
372,2026-02-27 19:22:36.387663,345.43539743631436,4,40.86358849359078,73.1794246795393,False,0
373,2026-02-27 19:22:46.387666,300.0,4,40.75,67.5,False,0
374,2026-02-27 19:22:56.387669,415.3222094285108,4,41.038305523571275,81.91527617856386,False,0
375,2026-02-27 19:23:06.387672,300.0,4,40.75,67.5,False,0
376,2026-02-27 19:23:16.387674,300.0,4,40.75,67.5,False,0
377,2026-02-27 19:23:26.387677,300.0,4,40.75,67.5,False,0
378,2026-02-27 19:23:36.387680,419.87195577596685,4,41.049679889439915,82.48399447199586,False,0
379,2026-02-27 19:23:46.387683,300.0,4,40.75,67.5,False,0
380,2026-02-27 19:23:56.387686,300.0,4,40.75,67.5,False,0
381,2026-02-27 19:24:06.387689,300.0,4,40.75,67.5,False,0
382,2026-02-27 19:24:16.387692,300.0,4,40.75,67.5,False,0
383,2026-02-27 19:24:26.387694,300.0,4,40.75,67.5,False,0
384,2026-02-27 19:24:36.387697,300.0,4,40.75,67.5,False,0
385,2026-02-27 19:24:46.387700,300.0,4,40.75,67.5,False,0
386,2026-02-27 19:24:56.387703,300.0,4,40.75,67.5,False,0
387,2026-02-27 19:25:06.387706,397.90449323445824,4,40.994761233086145,79.73806165430727,False,0
388,2026-02-27 19:25:16.387709,307.0025969392598,4,40.76750649234815,68.37532461740747,False,0
389,2026-02-27 19:25:26.387712,300.0,4,40.75,67.5,False,0
390,2026-02-27 19:25:36.387714,300.0,4,40.75,67.5,False,0
391,2026-02-27 19:25:46.387717,300.0,4,40.75,67.5,False,0
392,2026-02-27 19:25:56.387720,300.0,4,40.75,67.5,False,0
393,2026-02-27 19:26:06.387723,405.3382101779045,4,41.01334552544476,80.66727627223807,False,0
394,2026-02-27 19:26:16.387727,342.55411881949027,4,40.856385297048725,72.81926485243628,False,0
395,2026-02-27 19:26:26.387730,300.0,4,40.75,67.5,False,0
396,2026-02-27 19:26:36.387733,300.0,4,40.75,67.5,False,0
397,2026-02-27 19:26:46.387736,367.9866386849261,4,40.919966596712314,75.99832983561576,False,0
398,2026-02-27 19:26:56.387739,300.0,4,40.75,67.5,False,0
399,2026-02-27 19:27:06.387743,362.316270762229,4,40.905790676905575,75.28953384527863,False,0
400,2026-02-27 19:27:16.387746,300.0,4,40.75,67.5,False,0
401,2026-02-27 19:27:26.387751,300.0,4,40.75,67.5,False,0
402,2026-02-27 19:27:36.387754,300.0,4,40.75,67.5,False,0
403,2026-02-27 19:27:46.387757,300.0,4,40.75,67.5,False,0
404,2026-02-27 19:27:56.387760,300.0,4,40.75,67.5,False,0
405,2026-02-27 19:28:06.387763,321.5060878413324,4,40.80376521960333,70.18826098016655,False,0
406,2026-02-27 19:28:16.387766,300.0,4,40.75,67.5,False,0
407,2026-02-27 19:28:26.387768,300.0,4,40.75,67.5,False,0
408,2026-02-27 19:28:36.387771,300.0,4,40.75,67.5,False,0
409,2026-02-27 19:28:46.387774,326.8120852199895,4,40.817030213049975,70.85151065249869,False,0
410,2026-02-27 19:28:56.387777,350.8553295917051,4,40.87713832397926,73.85691619896313,False,0
411,2026-02-27 19:29:06.387780,300.0,4,40.75,67.5,False,0
412,2026-02-27 19:29:16.387782,300.0,4,40.75,67.5,False,0
413,2026-02-27 19:29:26.387785,421.1208164262464,4,41.05280204106562,82.6401020532808,False,0
414,2026-02-27 19:29:36.387788,331.3626841838743,4,40.82840671045969,71.42033552298429,False,0
415,2026-02-27 19:29:46.387791,300.0,4,40.75,67.5,False,0
416,2026-02-27 19:29:56.387793,463.13583644415405,4,41.15783959111039,87.89197955551926,False,0
417,2026-02-27 19:30:06.387796,324.69774156843374,4,40.811744353921085,70.58721769605421,False,0
418,2026-02-27 19:30:16.387799,436.2785356423774,4,41.090696339105946,84.53481695529717,False,0
419,2026-02-27 19:30:26.387802,330.42727694949167,4,40.82606819237373,71.30340961868646,False,0
420,2026-02-27 19:30:36.387805,535.1840608364782,4,41.3379601520912,95.0,False,0
421,2026-02-27 19:30:46.387807,510.18355859091355,4,41.27545889647728,93.7729448238642,False,0
422,2026-02-27 19:30:56.387810,315.3987535828326,4,40.78849688395708,69.42484419785407,False,0
423,2026-02-27 19:31:06.387813,443.20255059884954,4,41.10800637649712,85.40031882485619,False,0
424,2026-02-27 19:31:16.387816,416.437018843117,4,41.041092547107795,82.05462735538963,False,0
425,2026-02-27 19:31:26.387819,494.7193012093594,4,41.2367982530234,91.83991265116993,False,0
426,2026-02-27 19:31:36.387821,300.0,4,40.75,67.5,False,0
427,2026-02-27 19:31:46.387824,438.67920039193723,4,41.09669800097984,84.83490004899215,False,0
428,2026-02-27 19:31:56.387827,482.1757533515329,4,41.20543938337883,90.27196916894161,False,0
429,2026-02-27 19:32:06.387830,300.0,4,40.75,67.5,False,0
430,2026-02-27 19:32:16.387833,300.0,4,40.75,67.5,False,0
431,2026-02-27 19:32:26.387835,300.0,4,40.75,67.5,False,0
432,2026-02-27 19:32:36.387838,375.4082575676084,4,40.93852064391902,76.92603219595105,False,0
433,2026-02-27 19:32:46.387841,480.8465785926054,4,41.20211644648151,90.10582232407567,False,0
434,2026-02-27 19:32:56.387844,566.165155753486,4,41.41541288938372,95.0,False,0
435,2026-02-27 19:33:06.387847,430.26862765814474,4,41.07567156914536,83.78357845726809,False,0
436,2026-02-27 19:33:16.387849,592.7419061169464,4,41.48185476529237,95.0,False,0
437,2026-02-27 19:33:26.387852,300.0,4,40.75,67.5,False,0
438,2026-02-27 19:33:36.387855,300.0,4,40.75,67.5,False,0
439,2026-02-27 19:33:46.387858,445.92700148006486,4,41.11481750370016,85.74087518500811,False,0
440,2026-02-27 19:33:56.387861,497.2642555065907,4,41.243160638766476,92.15803193832383,False,0
441,2026-02-27 19:34:06.387864,463.04997052100384,4,41.15762492630251,87.88124631512548,False,0
442,2026-02-27 19:34:16.387866,300.0,4,40.75,67.5,False,0
443,2026-02-27 19:34:26.387869,472.5835517373962,4,41.18145887934349,89.07294396717452,False,0
444,2026-02-27 19:34:36.387872,358.7605751803021,4,40.89690143795075,74.84507189753776,False,0
445,2026-02-27 19:34:46.387875,563.9677333154093,4,41.40991933328852,95.0,False,0
446,2026-02-27 19:34:56.387878,541.5330043684315,4,41.35383251092108,95.0,False,0
447,2026-02-27 19:35:06.387880,418.8364023986192,4,41.04709100599655,82.3545502998274,False,0
448,2026-02-27 19:35:16.388084,469.46612989231556,4,41.17366532473079,88.68326623653945,False,0
449,2026-02-27 19:35:26.388090,423.03587648358223,4,41.05758969120895,82.87948456044778,False,0
450,2026-02-27 19:35:36.388093,530.868407529244,4,41.32717101882311,95.0,False,0
451,2026-02-27 19:35:46.388096,640.9030226736937,4,41.602257556684236,95.0,False,0
452,2026-02-27 19:35:56.388099,455.1407357504832,4,41.13785183937621,86.8925919688104,False,0
453,2026-02-27 19:36:06.388102,612.5132982729209,4,41.5312832456823,95.0,False,0
454,2026-02-27 19:36:16.388105,517.5476167626855,4,41.29386904190672,94.69345209533569,False,0
455,2026-02-27 19:36:26.388108,499.81891075216436,4,41.24954727688041,92.47736384402054,False,0
456,2026-02-27 19:36:36.388111,577.0027040247594,4,41.442506760061896,95.0,False,0
457,2026-02-27 19:36:46.388118,492.8464210672946,4,41.23211605266824,91.60580263341183,False,0
458,2026-02-27 19:36:56.388288,549.7346295309229,4,41.37433657382731,95.0,False,0
459,2026-02-27 19:37:06.388293,494.1032871048986,4,41.235258217762244,91.76291088811232,False,0
460,2026-02-27 19:37:16.388297,819.2163216432015,4,42.048040804108005,95.0,False,0
461,2026-02-27 19:37:26.388299,635.1827076686014,4,41.587956769171505,95.0,False,0
462,2026-02-27 19:37:36.388302,570.6547448836559,4,41.426636862209136,95.0,False,0
463,2026-02-27 19:37:46.388305,671.0532067600798,4,41.6776330169002,95.0,False,0
464,2026-02-27 19:37:56.388308,647.505876180823,4,41.61876469045206,95.0,False,0
465,2026-02-27 19:38:06.388311,645.7792919801184,4,41.6144482299503,95.0,False,0
466,2026-02-27 19:38:16.388314,738.4831493242549,4,41.84620787331064,95.0,False,0
467,2026-02-27 19:38:26.388317,762.0586772482527,4,41.905146693120635,95.0,False,0
468,2026-02-27 19:38:36.388320,642.5489527599804,4,41.60637238189995,95.0,False,0
469,2026-02-27 19:38:46.388323,647.3566660196012,4,41.618391665049,95.0,False,0
470,2026-02-27 19:38:56.388326,686.8195234974976,4,41.71704880874374,95.0,False,0
471,2026-02-27 19:39:06.388329,493.5640722964546,4,41.233910180741134,91.69550903705682,False,0
472,2026-02-27 19:39:16.388332,581.7123752185763,4,41.45428093804644,95.0,False,0
473,2026-02-27 19:39:26.388335,879.4364957008554,4,42.19859123925214,95.0,False,0
474,2026-02-27 19:39:36.388338,916.8042137069037,4,42.29201053426726,95.0,False,0
475,2026-02-27 19:39:46.388340,737.0014822503531,4,41.84250370562588,95.0,False,0
476,2026-02-27 19:39:56.388343,829.1961751499313,4,42.07299043787483,95.0,False,0
477,2026-02-27 19:40:06.388346,812.3371080816396,4,42.030842770204096,95.0,False,0
478,2026-02-27 19:40:16.388349,1098.806475013038,4,42.747016187532594,95.0,False,0
479,2026-02-27 19:40:26.388352,912.6153357216557,4,42.28153833930414,95.0,False,0
480,2026-02-27 19:40:36.388356,797.6371405688244,4,41.99409285142206,95.0,False,0
481,2026-02-27 19:40:46.388359,724.675966370372,4,41.81168991592593,95.0,False,0
482,2026-02-27 19:40:56.388361,669.4149907746026,4,41.67353747693651,95.0,False,0
483,2026-02-27 19:41:06.388364,860.262541976286,4,42.150656354940715,95.0,False,0
484,2026-02-27 19:41:16.388367,774.1630399607054,4,41.935407599901765,95.0,False,0
485,2026-02-27 19:41:26.388370,717.478493406461,4,41.79369623351615,95.0,False,0
486,2026-02-27 19:41:36.388372,804.9745690881829,4,42.012436422720455,95.0,False,0
487,2026-02-27 19:41:46.388375,771.4257195313495,4,41.92856429882838,95.0,False,0
488,2026-02-27 19:41:56.388378,1058.2624377025718,4,42.64565609425643,95.0,False,0
489,2026-02-27 19:42:06.388380,987.6975157760555,4,42.46924378944014,95.0,False,0
490,2026-02-27 19:42:16.388383,908.7374703032284,4,42.27184367575807,95.0,False,0
491,2026-02-27 19:42:26.388386,1067.544685504996,4,42.66886171376249,95.0,False,0
492,2026-02-27 19:42:36.388389,937.3153944745332,4,42.34328848618633,95.0,False,0
493,2026-02-27 19:42:46.388392,853.4896006465217,4,42.1337240016163,95.0,False,0
494,2026-02-27 19:42:56.388394,1101.9794588446566,4,42.75494864711164,95.0,False,0
495,2026-02-27 19:43:06.388397,1013.6150658684423,4,42.534037664671104,95.0,False,0
496,2026-02-27 19:43:16.388400,866.0628420035373,4,42.165157105008845,95.0,False,0
497,2026-02-27 19:43:26.388403,960.8217756155277,4,42.40205443903882,95.0,False,0
498,2026-02-27 19:43:36.388405,902.3651978627593,4,42.255912994656896,95.0,False,0
499,2026-02-27 19:43:46.388408,861.7200269035661,4,42.154300067258916,95.0,False,0
